Contract_No,EMI_Realized_count,SaleDate,Cancel,status_request,total_value,interaction_state_value,created,acontractid,run_date
452725,4,2019-04-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
455140,3,2019-05-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460136,0,2019-07-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
127143,20,2008-03-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
167580,7,2009-09-02T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
204401,6,2010-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
316717,3,2015-03-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
323887,14,2015-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
363818,36,2016-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
376306,2,2017-01-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
386362,29,2017-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
390015,27,2017-05-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
391094,4,2017-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
395246,25,2017-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
412436,19,2018-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
416972,17,2018-03-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
424733,14,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
426784,14,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
430907,12,2018-08-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
431533,12,2018-08-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
434461,11,2018-09-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
434509,11,2018-09-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
438045,9,2018-10-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
439176,8,2018-11-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
439943,9,2018-11-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
444277,7,2019-01-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
444722,7,2019-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
444731,7,2019-01-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
447848,4,2019-03-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
452699,4,2019-04-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
454815,6,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456444,2,2019-06-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
458095,2,2019-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
459601,,,Active_with_no_cancellation,,,,,,18-10-2019
460230,0,2019-07-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460966,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
197446,12,2010-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
264414,4,2013-03-31T00:00:00.000Z,General_Cancellation,Resolved,1,,,,18-10-2019
321214,2,2015-04-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
327324,2,2015-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
351829,41,2016-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
358750,38,2016-06-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
361334,1,2016-07-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
370420,1,2016-11-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
378085,31,2017-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
386964,28,2017-04-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
395081,1,2017-07-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
395880,24,2017-07-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
399481,23,2017-09-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
404361,21,2017-11-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
407329,20,2017-12-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
421327,15,2018-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
423746,15,2018-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
428553,0,2018-07-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
428811,13,2018-07-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
430992,12,2018-08-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
436705,10,2018-10-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
442395,8,2018-12-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
445279,7,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
445333,7,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
448682,5,2019-03-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
450870,4,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
451884,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
454240,4,2019-05-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
455856,2,2019-05-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456483,1,2019-06-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
457663,1,2019-06-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
457748,2,2019-06-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460745,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
460905,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
99394,0,2007-03-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
246843,17,2012-08-02T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
251376,3,2012-09-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
261837,5,2013-02-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
331014,5,2015-08-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
343813,0,2016-01-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
356903,39,2016-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
358288,12,2016-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
359483,38,2016-06-30T00:00:00.000Z,General_Cancellation,Resolved,1,,,,18-10-2019
364592,35,2016-09-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
366185,0,2016-09-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
368566,24,2016-10-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
394439,26,2017-07-06T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
398092,2,2017-08-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
415035,0,2018-03-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
417101,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
418254,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
421067,16,2018-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
428820,0,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
434875,11,2018-09-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
439875,9,2018-11-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
444856,6,2019-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
448442,4,2019-03-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
448954,5,2019-03-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
450779,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
454763,2,2019-05-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
455451,3,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456509,1,2019-06-10T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
457369,1,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
459563,0,2019-07-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
459622,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460243,0,2019-07-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
109163,7,2007-08-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
189830,13,2010-05-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
194057,21,2010-08-03T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
209577,6,2011-04-05T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
220889,1,2011-08-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
289179,2,2014-03-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
307398,3,2014-11-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
316177,5,2015-03-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
323564,2,2015-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
356963,14,2016-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
359132,20,2016-06-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
365496,35,2016-09-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
376430,0,2017-01-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
390803,26,2017-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
392278,26,2017-06-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
403289,9,2017-10-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
406209,21,2017-11-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
407051,1,2017-12-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
408832,19,2017-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
411204,0,2018-01-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
421003,16,2018-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
422378,3,2018-05-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
426714,14,2018-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
429252,13,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
429753,12,2018-08-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
432369,12,2018-08-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
433117,10,2018-09-04T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
441452,1,2018-12-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
444661,7,2019-01-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
445583,7,2019-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
446152,7,2019-02-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
446586,5,2019-02-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
449837,4,2019-03-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
450223,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
452709,4,2019-04-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
455425,3,2019-05-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
459223,0,2019-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
459431,0,2019-07-13T00:00:00.000Z,General_Cancellation,Pending,2,,,,18-10-2019
459778,1,2019-07-19T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460367,0,2019-07-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460436,2,2019-07-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
243095,12,2012-06-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
276720,0,2013-09-20T00:00:00.000Z,General_Cancellation,Resolved,1,,,,18-10-2019
296685,7,2014-06-19T00:00:00.000Z,General_Cancellation,Resolved,1,,,,18-10-2019
306609,5,2014-11-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
333378,8,2015-09-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
340719,19,2015-12-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
344190,38,2016-01-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
348504,0,2016-03-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
348537,40,2016-03-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
357716,8,2016-06-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
358007,41,2016-06-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
368156,7,2016-10-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
377510,31,2017-01-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
378830,0,2017-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
393931,26,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
400047,23,2017-09-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
403148,22,2017-10-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
404959,7,2017-11-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
406576,20,2017-12-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
406585,20,2017-12-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
408081,19,2017-12-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
414364,3,2018-02-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
420317,16,2018-04-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
421525,16,2018-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
421879,14,2018-05-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
429192,15,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
431502,5,2018-08-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
438774,9,2018-11-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
442525,5,2018-12-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
442939,8,2018-12-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
444217,7,2019-01-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
452743,4,2019-04-22T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
454934,2,2019-05-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456844,2,2019-06-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
457962,2,2019-06-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460310,0,2019-07-30T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
460764,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
460789,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
460791,0,2019-07-31T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
147302,10,2008-11-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
259158,4,2013-01-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
299381,1,2014-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
326478,0,2015-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
328861,2,2015-07-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
332732,11,2015-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
336336,46,2015-10-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
344436,3,2016-01-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
356781,39,2016-05-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
362515,36,2016-08-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
392005,2,2017-06-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
393113,26,2017-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
394297,25,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
397171,24,2017-08-10T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
397769,1,2017-08-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
398796,24,2017-08-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
419121,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
429713,12,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
433293,11,2018-09-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
446842,5,2019-02-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
447008,5,2019-02-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
447819,5,2019-03-07T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
448181,5,2019-03-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
449989,4,2019-03-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456571,2,2019-06-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456670,1,2019-06-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
457043,2,2019-06-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
457402,3,2019-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460177,1,2019-07-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
95106,3,2007-01-16T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
243333,2,2012-06-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
306765,10,2014-11-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
340541,44,2015-12-05T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
373127,5,2016-12-14T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
374154,4,2016-12-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
377413,31,2017-01-25T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
377831,0,2017-01-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
387783,28,2017-04-27T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
392546,5,2017-06-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
394536,26,2017-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
395315,25,2017-07-17T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
398750,24,2017-08-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
402223,8,2017-10-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
404874,21,2017-11-23T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
405776,20,2017-11-28T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
418979,17,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
419360,2,2018-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
421347,1,2018-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
422102,15,2018-05-12T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
428102,13,2018-07-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
429159,12,2018-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
430884,12,2018-08-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
432662,0,2018-08-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
439087,0,2018-11-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
439393,9,2018-11-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
440894,8,2018-12-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
441653,0,2018-12-18T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
447979,5,2019-03-09T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
450636,5,2019-03-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
452227,3,2019-04-11T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
453946,0,2019-05-08T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
455237,3,2019-05-24T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
455282,2,2019-05-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
456899,,,Rescission_Cancellation_Request,Resolved,10,,,,18-10-2019
457732,2,2019-06-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
458794,1,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
458984,2,2019-06-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
459675,0,2019-07-24T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
460158,0,2019-07-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460216,1,2019-07-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
460223,0,2019-07-26T00:00:00.000Z,Rescission_Cancellation_Request,Pending,20,,,,18-10-2019
94578,5,2007-01-20T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
304534,0,2014-10-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
330637,2,2015-07-31T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
361217,37,2016-07-26T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
373677,32,2016-12-21T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
379045,29,2017-02-13T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
388442,28,2017-04-30T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
392296,3,2017-06-15T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
393540,26,2017-06-29T00:00:00.000Z,Active_with_no_cancellation,,,,,,18-10-2019
