Contract_No,Flag,upcoming_pdi_type,pdi_contracts_status,run_date
412012,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
460039,FIF,"",PDI_Available_but_RO,2019-10-30
460628,FIF,"",PDI_Available_but_RO,2019-10-30
460950,FIF,"",PDI_Available_but_RO,2019-10-30
161457,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
299417,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
341661,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
459466,FIF,"",PDI_Available_but_RO,2019-10-30
248157,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
403767,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
404568,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
460030,FIF,"",PDI_Available_but_RO,2019-10-30
460615,FIF,"",PDI_Available_but_RO,2019-10-30
123148,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
338391,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
433510,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
161046,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
304588,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
459147,FIF,"",PDI_Available_but_RO,2019-10-30
459733,FIF,"",PDI_Available_but_RO,2019-10-30
459900,FIF,"",PDI_Available_but_RO,2019-10-30
460210,FIF,"",PDI_Available_but_RO,2019-10-30
372740,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
436647,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
460086,FIF,"",PDI_Available_but_RO,2019-10-30
460664,FIF,"",PDI_Available_but_RO,2019-10-30
299562,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
123863,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
365819,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
459530,FIF,"",PDI_Available_but_RO,2019-10-30
444701,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
217770,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
460272,FIF,"",PDI_Available_but_RO,2019-10-30
117528,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
142320,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
347627,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
460652,FIF,"",PDI_Available_but_RO,2019-10-30
307625,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
431010,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
459548,FIF,"",PDI_Available_but_RO,2019-10-30
460366,FIF,"",PDI_Available_but_RO,2019-10-30
460855,FIF,"",PDI_Available_but_RO,2019-10-30
408877,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
435238,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
459798,FIF,"",PDI_Available_but_RO,2019-10-30
166078,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
461020,FIF,"",PDI_Available_but_RO,2019-10-30
452241,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
460606,FIF,"",PDI_Available_but_RO,2019-10-30
461055,FIF,"",PDI_Available_but_RO,2019-10-30
298700,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
328066,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
118253,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
418628,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
433999,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
461079,FIF,"",PDI_Available_but_RO,2019-10-30
327619,upgrade/ppc,null_pdi,PDI_not_Available,2019-10-30
350158,upgrade/ppc,"",PDI_Available_but_RO,2019-10-30
